"Date","Tweet","ReplyTo","RT","Likes","RTs"
"2016-02-12 18:43Z","Divulgada a lista de espera do Sisu 2016.1 para a #unirio. Corre lá pra ver, pessoal: https://t.co/XwNBZtvo5X ","",NA,3,2
"2016-02-12 15:04Z","Saiu o resultado da solicitação da matrícula na #unirio! Confira: https://t.co/Bppk1Xz32g ","",NA,4,0
"2016-02-12 14:55Z","Olá @TrashyGlitch, sim! Sai hoje junto com o resultado da solicitação de matrícula! Abs, ","@TrashyGlitch",NA,1,0
"2016-02-12 14:38Z","Olá @AnselmoTheSaint, @concursonovo, @antefeso, @TutorialEstudo e @LogosofiaCult. Sejam muito bem-vindos! 👏👏👏
#galeraunirio #siga #curta ","",NA,4,0
"2016-02-12 13:43Z","Oi @__Dadi! Fique de olho! Logo logo sai! Para agilizar, acompanhe na página da Caeg - https://t.co/e9STcysYsr! 😉 ","",NA,1,0
"2016-02-12 13:25Z","Olá @Julianasic, não há previsão porque a confecção do edital está em fase de levantamento de vagas. Acreditamos que só no fim de março. Abs ","@julianasic",NA,0,0
"2016-02-12 13:22Z","Olá @brupavan_, abrem todos os cursos exceto Filosofia e Turismo. Abs, ","",NA,0,0
"2016-02-12 12:08Z","Divulgados os locais de prova para o THE de Teatro 2016. Acesse o site e confira o seu cartão: https://t.co/cCwqPuCcg0 ","",NA,0,0
"2016-02-12 11:30Z","🌞 Bom dia,  @Marrento_lento, @joyycorrea, @evelinncm, @carlamags, @caahRosa1 e @brupavan_. Sejam bem-vindos! 👏👏👏
#galeraunirio #siga #curta ","",NA,2,1
"2016-02-12 11:01Z","Olá @carolinelima_v, o login é o seu CPF. Para a senha, clique em ""Esqueci a senha"", que será enviada uma nova para o e-mail cadastrado. Abs ","",NA,0,0
"2016-02-12 10:50Z","🌞 Bom dia,  @tsfguilherme, @JOOSYNHAA, @MartaOliveiraRJ, @vittilandia e @lourothiago. Sejam muito bem-vindos! 👏👏👏
#galeraunirio #siga #curta ","",NA,2,0
"2016-02-12 10:44Z","@JANEMIRA3 Ideia bem bacana! ","@JANEMIRA3",NA,1,0
"2016-02-12 10:38Z","Olá @caiquelicious, só com o resultado das solicitações da matrícula é possível fechar a lista de espera. Daqui a pouquinho sai! Abs, ","@caiquelicious",NA,2,1
"2016-02-11 12:44Z","#zicazero https://t.co/qt1rYc67CT ","",NA,2,0
"2016-02-11 11:41Z","Faça a sua parte!  #ZikaZero ","",NA,1,0
"2016-02-11 11:39Z","Bom dia!!! https://t.co/gnfkCkk2jn ","",NA,2,0
"2016-02-05 21:32Z","Bom Carnaval a todos e sem zika! Vamos ganhar essa batalha contra o Aedes aegypti! #ZikaZero  https://t.co/Bok9i9Pm4O ","",NA,0,0
"2016-02-05 13:13Z","Olá  @julianaosrj , é preciso entrar em contato com o Programa pelo e-mail ppg_edu@unirio.br ou telefone 2542-2281. Abs, ","@julianaosrj",NA,1,0
"2016-02-05 13:07Z","Olá @LaryArguelles, @kratosgod21 e @luuhhpiirees18, lista de espera sai dia 12,  junto com o resultado das solicitações de matrícula. Abs, ","@laruaissa_",NA,2,0
"2016-02-05 12:44Z","Olá @cleitonflima, faz parte da campanha do governo contra o mosquito! Bem bacana, né? ","@cleitonflima",NA,1,0
"2016-02-05 12:40Z","Concurseiros, olhem só: saiu edital de novo concurso da #unirio para cargos técnico-administrativos!Confiram: https://t.co/kUjcYvBB2m ","",NA,2,0
"2016-02-04 17:38Z","Saiu o 2º edital de seleção de bolsas de monitoria 2016. Alunos de graduação, saibam quais são os pré-requisitos: https://t.co/7epARCNUzh ","",NA,0,0
"2016-02-04 15:11Z","Prazo para se inscrever para o Mestrado Profissional em Gestão de Documentos e Arquivos vai até 26/02. https://t.co/UFXuACtRil @Arquivistica ","",NA,0,0
"2016-02-04 13:03Z","Vamos ficar de olho e ganhar essa guerra contra o Aedes Aegypti! Faça a sua parte!  #ZikaZero https://t.co/NC145gx1oR ","",NA,0,0
"2016-02-04 12:04Z","Olá @NaoMeInteresso, a primeira convocação da lista de espera está prevista para dia 15/02, a partir de 12h. Boa sorte!!! ","@NaoMeInteresso",NA,3,0
"2016-02-04 11:40Z","🌞 Bom dia,  @microcine_br, @NaoMeInteresso, @juvmst e @julianaosrj! Sejam muito bem-vindas! 👏👏👏
#galeraunirio #siga #curta ","",NA,4,0
"2016-02-03 17:27Z","Que tal ser bolsista do Pradig e ainda aperfeiçoar sua formação? São 45 bolsas para alunos de graduação. Confira: https://t.co/9qcr2yR2Oa ","",NA,0,0
"2016-02-03 13:00Z","Saiu o resultado final da seleção de bolsas de monitoria para 2016. Confira os projetos contemplados: https://t.co/2AxTlxXhtu ","",NA,1,1
"2016-02-03 11:37Z","Olá @bia_oliveiraas2, gostamos de ver sua empolgação! 😃 Estamos te esperando aqui no dia 7 de março! Abs, ","@bia_oliveiraas2",NA,3,0
"2016-02-03 11:15Z","🌞 Bom dia,  @_Babiolive e @bia_oliveiraas2! Sejam muito bem-vindas! 👏👏👏
#galeraunirio #siga #curta ","",NA,2,1
"2016-02-02 15:21Z","Olá, @ingridantunesd5 e @__Dadi! Sejam muito bem-vindas! 👏👏👏
#galeraunirio #siga #curta ","",NA,0,0
"2016-02-02 14:08Z","Isso mesmo, é aqui! Quando sair o edital, a gente divulga!  https://t.co/fMCCZlaakz ","",NA,1,1
"2016-02-02 12:04Z","Termina na sexta o prazo para cadastro de programas e projetos, e para bolsas destinadas a alunos de graduação. Veja:https://t.co/j2y3wypiUe ","",NA,0,0
"2016-02-01 15:03Z","Quer fazer pós-graduação na Universidade de Valladolid (Espanha)? Prazo para solicitar bolsa vai até 22/02. Veja: https://t.co/Nxm7m2Bdc6 ","",NA,0,0
"2016-02-01 13:03Z","Representação de enfermeiras nas esculturas é tema de pesquisa da EEAP. Defesa é hoje (14h).https://t.co/fg39aW9osF https://t.co/x4EaWELgqY ","",NA,0,0
"2016-02-01 11:26Z","🌞 Bom dia, @doeumlivro, @criarsemlimite, @SemFronteirasJr, @nanai65 e @Vibepositivaev! Sejam bem-vindos! 👏👏👏
#galeraunirio #siga #curta ","",NA,1,1
"2016-02-01 10:42Z","Parabéns, @lau_gabs! ","",NA,0,0
"2016-01-29 13:32Z","Hoje é dia de mobilização contra o mosquito Aedes Aegypti! Faça você também a sua parte! #ZikaZero ","",NA,1,2
"2016-01-29 11:19Z","Termina hoje o prazo de adesão à Lista de Espera do Sisu! Para participar, acesse o boletim em https://t.co/yw5qsY1bUa e #vempraunirio! ","",NA,0,0
"2016-01-29 11:19Z","#bomdia https://t.co/3m7MCrur1J ","",NA,0,1
"2016-01-28 19:02Z","Olá @IFSCArarangua e @lau_gabs, sejam muito bem-vindos! 👏👏👏
#galeraunirio #siga #curta ","",NA,1,0
"2016-01-28 15:12Z","Olha que legal: pesquisador da #unirio participa de expedição e documenta a fauna de São Tomé e Príncipe. Confira: https://t.co/AU2xFPZQgp ","",NA,0,0
"2016-01-28 12:20Z","Em três dias de matrícula dos aprovados no Sisu, procura pela #unirio aumentou 40% em relação a 2015. https://t.co/YuzsJiUTgq  #vempraunirio ","",NA,1,0
"2016-01-28 11:00Z","Bom dia @jerrygabriel17, seja muito bem-vindo! 👏👏👏
#galeraunirio #siga #curta ","",NA,0,0
"2016-01-28 10:58Z","Olá @cleitonflima, o próximo passo é o resultado da matrícula no dia 12/02. Já as aulas começam no dia 7/03. Abs, ","@cleitonflima",NA,0,0
"2016-01-27 15:34Z","Gosta de produção audiovisual? Então, se liga, porque vai rolar oficina no CLA de 29/02 a 2/03! Saiba +: https://t.co/3KBCAmCjKF ","",NA,0,0
"2016-01-27 11:57Z","Você sabia que a #unirio oferece três tipos de bolsas e auxílios para estudantes em vulnerabilidade social? Confira: https://t.co/NXTwDYXOB7 ","",NA,2,0
"2016-01-26 18:51Z","Docentes de graduação EaD: inscrições para bolsas de incentivo a ensino, pesquisa e extensão vão até dia 29. https://t.co/r6QAX1Ceyp ","",NA,0,0
"2016-01-26 14:44Z","Não perca esse prazo! Inscrições para mestrado e doutorado em Alimentos e Nutrição vão até 29/01. Confira: https://t.co/q7NJff33xH ","",NA,0,0
"2016-01-26 13:13Z","Sejam muito bem-vindos: @milelolena, @Drpedrorocha, @vieira_gabrielr, @PeixotoLaise e @Felipeolificial. 👏👏👏

#galeraunirio #siga #curta ","",NA,0,1
"2016-01-26 11:29Z","Bom dia! Hoje termina o prazo para a matrícula dos aprovados no SiSu. Bora...vem com a gente! #unirio https://t.co/72Lutv7VMm ","",NA,1,1
"2016-01-25 18:32Z","Fez Enem e é louco por teatro? Então não perca a inscrição para o THE 2016 da Escola de Teatro, que vai até dia 29! https://t.co/Lqqtj6rPAe ","",NA,2,1
"2016-01-25 15:56Z","Em dias de matrícula, o clima está bacana aqui na #unirio! (Na foto, os veteranos Barbara, Rodrigo e Luiz Guilherme) https://t.co/mlXgdgjOKi ","",NA,4,0
"2016-01-25 13:39Z","@jupavan98, as provas ocorrerão de 16 a 19 de fevereiro. Dá uma olhadinha no edital: https://t.co/NtGTxY8X8M. Boa sorte! ","@jupavan98",NA,0,0
"2016-01-25 13:36Z","Calouros #unirio têm até amanhã, dia 26, para fazer a matrícula. Confira as inscrições e os documentos necessários: https://t.co/0DYsioyalR ","",NA,0,0
"2016-01-25 11:34Z","Olá, @amaral_jooy, @maddu_costa, @hrpc_fisica, @whoanando, @Mari_RAssis e @cleitonflima! Sejam bem-vindos! 👏👏👏
#galeraunirio #siga #curta ","",NA,5,0
"2016-01-22 18:24Z","Próxima terça, dia 26, Christian Griesinger palestra sobre neuroproteção em doenças degenerativas no @ibiounirio. https://t.co/GZM84OHw8M ","",NA,0,0
"2016-01-22 15:36Z","2016 promete ser animado no esporte da #unirio! A Launi, Liga das Atléticas da UNIRIO, traz novidades! Veja: https://t.co/ZuVIvDkrAk 🏀⚽🏈🏊 ","",NA,0,0
"2016-01-22 13:44Z","Olá, @escritorleandro, @ruivadefarmacia, @Cosmonautas e @maareea_! Sejam muito bem-vindos! 👏👏👏
#galeraunirio #siga #curta ","",NA,3,0
"2016-01-22 11:13Z","Bom dia, novos calouros! As matrículas da #unirio começam hoje no térreo da Esc. de Nutrição, das 10h às 16h. 👏👏👏 https://t.co/0DYsioyalR ","",NA,1,0
"2016-01-21 19:27Z","Que tal ser bolsista do Pradig e ainda aperfeiçoar sua formação? São 45 bolsas para alunos de graduação. Confira: https://t.co/9qcr2yzrWC ","",NA,1,0
"2016-01-21 15:26Z","Começaram os ensaios de “O Mambembe”, novo musical dos alunos de Artes Cênicas da #unirio. Vem sucesso por aí! https://t.co/eVenQEa1vn ","",NA,2,0
"2016-01-21 13:11Z","Inscrições para o Mestrado Profissional em Gestão de Documentos e Arquivos vão até 26/02. Não perca! https://t.co/UFXuACtRil @Arquivística ","",NA,1,0
"2016-01-21 11:38Z","⛅☔ Bom dia, @medica_futura e @BeltraoBianca! Sejam muito bem-vindas! 👏👏👏
#galeraunirio #siga #curta ","",NA,4,1
"2016-01-19 17:30Z","Pós-graduandos em música, atenção: o prazo para inscrever trabalhos no Simpom foi prorrogado até 30/01. Saiba +: https://t.co/MGfLFErOZ5 ","",NA,0,0
"2016-01-19 14:40Z","Saíram os editais para bolsas de incentivo acadêmico e de auxílio-alimentação. A #unirio oferece 670 bolsas. Veja: https://t.co/n9lYDewf9P ","",NA,0,0
"2016-01-19 12:07Z","Foi selecionado para a #unirio no Sisu? Fique ligado: as matrículas acontecem nos dias 22, 25 e 26/01. Saiba +: https://t.co/0DYsiogyXh ","",NA,0,0
"2016-01-19 10:58Z","⛅☔ Bom dia, @aniloracborges, @taatafreitas_, @stephmarchuk, @Daanni_se e @calcadalivre! Sejam bem-vindos! 👏👏👏
#galeraunirio #siga #curta ","",NA,4,1
"2016-01-18 19:33Z","Vai até 05/02 o prazo para cadastramento de programas e projetos e para a concessão de bolsas da ProExC. Confira: https://t.co/j2y3wypiUe ","",NA,0,0
"2016-01-18 15:36Z","Boa tarde, @laurarcamarg, @juliavcosta_ e @mariftchico! Sejam muito bem-vindos! 👏👏👏
#galeraunirio #siga #curta ","",NA,3,0
"2016-01-18 13:06Z","Já conferiu o resultado? https://t.co/YEZJEIOgnY
Estamos te esperando! #vempraunirio https://t.co/hyfHbSF7cK ","",NA,7,2
"2016-01-18 11:58Z","Saiu hoje a chamada regular do Sisu! A #unirio teve + de 56 mil inscrições! Artes Cênicas é o curso mais concorrido. https://t.co/KiMLaAuiQO ","",NA,5,3
"2016-01-18 11:30Z","🌞 Bom dia, @marianerdside, @lucascueio e @divaericaa! Sejam muito bem-vindos! 👏👏👏
#galeraunirio #siga #curta ","",NA,4,0
"2016-01-15 20:56Z","UNIRIO tem 56,4 mil inscritos no Sisu; Artes Cênicas, Nutrição e Enfermagem são os cursos mais concorridos https://t.co/KiMLaALTIm ","",NA,3,4
"2016-01-15 18:14Z","Inscrições para mestrado e doutorado em Alimentos e Nutrição vão até 29/01. Fique de olho: https://t.co/q7NJff33xH ","",NA,0,0
"2016-01-15 13:43Z","🌞 Bom dia, @AlexCorra4 e @annattz! Sejam muito bem-vindos! 👏👏👏
#galeraunirio #siga #curta ","",NA,1,0
"2016-01-15 12:05Z","Com boas NOTAS e lindas LETRAS, eles enriquem o mundo com sua MÚSICA. Parabéns a todos os compositores! https://t.co/Q88yjOMKid ","",NA,3,0
"2016-01-14 18:23Z","Fique ligado: inscrições para o Programa de Educação Tutoria (PET) da #unirio terminam no dia 15/01. Confira: https://t.co/MaGJmPxTaz ","",NA,0,0
"2016-01-14 13:01Z","Dúvidas sobre como ingressar na Escola de Teatro da #unirio? Confira se o seu curso é pelo Sisu ou pelo Enem+THE. https://t.co/SxgyqtutZj ","",NA,1,0
"2016-01-14 11:20Z","🌞 Bom dia, @nandaapolly, @Jahon_18 e @amndabdl ! Sejam muito bem-vindos! 👏👏👏
#galeraunirio #siga #curta ","",NA,2,0
"2016-01-13 17:41Z","Com edital retificado, mestrado profissional em Infecção HIV/AIDS e Hepatites Virais recebe inscrições até o dia 15. https://t.co/957sp1iqag ","",NA,0,0
"2016-01-13 15:40Z","@amndabdl, pedimos apenas que guarde o comprovante de pagamento. :) ","@amndabdl",NA,0,0
"2016-01-13 15:40Z","@amndabdl, boa tarde! Em breve estará disponível o status de pagamento dos candidatos. Esperamos que aguarde, pois o processo está normal. ","@amndabdl",NA,0,0
"2016-01-13 14:02Z","Termina na sexta-feira, 15, o prazo para as inscrições no 4º Simpósio Brasileiro de Pós-Graduandos em Música. Veja:  https://t.co/hNhtVCZR81 ","",NA,0,0
"2016-01-13 12:53Z","@5halesposito Você pode conferir no edital: https://t.co/VEYG3yXJMi. Abs ","@myheroblackburn",NA,0,0
"2016-01-13 12:52Z","@5halesposito O processo seletivo com THE corre em paralelo ao Sisu. A nota final é a soma da nota do Enem com a nota do THE. ","@myheroblackburn",NA,0,0
"2016-01-13 12:34Z","@faithfultolucy Esperamos também. Estamos na torcida! Boa sorte! ✌ ","@faithfultolucy",NA,1,1
"2016-01-13 12:00Z","Inscrições para o Sisu vão até amanhã. Fique ligado no cronograma e #vempraunirio! 😉 https://t.co/Xe6r5ErRx1 ","",NA,0,1
"2016-01-13 10:49Z","🌞 Bom dia, @LMococa, @faithfultolucy e @sejabixo! Sejam muito bem-vindos! 👏👏👏
#galeraunirio #siga #curta ","",NA,2,1
"2016-01-13 10:48Z","Olá @biel_god, estamos na torcida. Boa sorte!  ✌ ","@biel_god",NA,0,0
"2016-01-12 17:26Z","Dia 26, tem palestra com pesquisador alemão sobre neuroproteção em doenças degenerativas no @ibiounirio. Saiba +: https://t.co/eQixlR4NnG ","",NA,0,0
"2016-01-12 14:47Z","Já saiu o resultado parcial das bolsas de monitoria! Confira a lista dos docentes contemplados: https://t.co/SDTnfLPJYJ ","",NA,0,0
"2016-01-12 12:00Z","Bom dia!!! Prontos para estudar na #unirio? São 1314 vagas nesta 1ª edição do Sisu. 

#galeraunirio #siga #curta https://t.co/HyHa8H5PxE ","",NA,2,1
"2016-01-12 10:24Z","@Giovana_1DRV, estamos na torcida!!! #vempraunirio ","@Giovana_His",NA,1,1
"2016-01-11 18:45Z","Confira o edital da Cead #unirio de incentivo a ensino, pesquisa e extensão para cursos de graduação a distância: https://t.co/r6QAX1Ceyp ","",NA,0,0
"2016-01-11 18:29Z","Olá, @faithfultolucy. No menu à esquerda, entre em processos seletivos e veja nos processos em andamento/2016 o referente ao THE. Boa sorte! ","@faithfultolucy",NA,0,1
"2016-01-11 15:38Z","Tem veia artística? Então, se inscreva, até 22/01, para a nova turma de teatro do Pgm Fábrica de Cuidados. Saiba +: https://t.co/8leB03DRqC ","",NA,0,0
"2016-01-11 13:15Z","É hoje! Inscrições no Sisu vão até dia 14 e a #unirio oferece 1.314 vagas para 1º semestre de 2016! #vempraunirio https://t.co/0Ic9KsraMx ","",NA,7,0
"2016-01-11 11:30Z","🌞  Bom dia, @JuunascimentoJ, @PPFEnergia, @Rodrigo_nerd, @marcossaid e @renataanne_. Sejam bem-vindos! 
👏👏👏 #galeraunirio #siga ","",NA,2,0
"2016-01-08 20:30Z","Já conseguiu ver a nota do #Enem? A UNIRIO oferece 1.314 vagas para o primeiro semestre: https://t.co/pTZpSouwVI #vempraunirio ","",NA,1,1
"2016-01-08 15:37Z","Fique ligado: inscrições para o Programa de Educação Tutorial (PET) da #unirio terminam no dia 15. Acesse e confira: https://t.co/MaGJmPxTaz ","",NA,0,0
"2016-01-08 14:59Z","Boa tarde, @Literarea, @Giovana_1DRV e @_maaayms! Sejam muito bem-vindos! 
👏👏👏 #galeraunirio #siga #curta ","",NA,1,3
"2016-01-08 13:50Z","Novo portal de pesquisa da #unirio já está no ar! Acesse e confira: https://t.co/qZun9IptC9. ","",NA,1,1
"2016-01-08 11:58Z","Olha que bacana! Estudante de música da #unirio ministra curso sobre a obra de E.T.A Hoffman semana que vem! 😉
 https://t.co/ncxjgXecew ","",NA,1,0
"2016-01-08 11:08Z","🌞  Bom dia, @QueliSlater, @herlon_ferreira, @blogjulioamado, @c_arolinadiniz e @fabiospessanha! Sejam bem-vindos! 
👏👏👏 #galeraunirio #siga ","",NA,4,0
"2016-01-07 16:46Z","Estão abertas as inscrições para mestrado em Ciências Biológicas, que vão até dia 21/01. São 20 vagas! Saiba mais: https://t.co/xHTZ2B4cz4 ","",NA,0,0
"2016-01-07 13:57Z","Saiu o edital de seleção para 220 bolsas de extensão e 45 bolsas de cultura para alunos de graduação. Saiba +: https://t.co/rlghgbWrOd ","",NA,2,2
"2016-01-07 13:17Z","Olá @_maaayms, para o THE de Teatro? Se for, é possível solicitar entre 7 e 12/01. Para + informações, confira em https://t.co/jEEg8xAOwA. ","@_maaayms",NA,0,0
"2016-01-07 11:03Z","Bom dia! Ansiosos para o resultado do Enem? Nós também!! #vempraunirio https://t.co/EqamzZmlH7 ","",NA,1,1
"2016-01-06 16:48Z","Mestrado profissional em Infecção HIV/Aids e Hepatites Virais (PPGHIV/HV) tem edital retificado. Veja: https://t.co/957sp1iqag ","",NA,0,0
"2016-01-06 15:11Z","@vitor_britto, boa tarde! Você já é aluno da UNIRIO? Caso seja, por favor, entre em contato com a sua escola. Qualquer dúvida,estamos aqui! ","@vitor_britto",NA,0,0
"2016-01-06 13:43Z","Entrevista bacana do cientista político e professor da UNIRIO, José Paulo Martins Jr., no Jornal da Gazeta. Confira! https://t.co/b4xiviM0SZ ","",NA,1,0
"2016-01-06 13:32Z","@jortins Bacana! Parabéns! 👏👏👏 ","@jortins",NA,0,0
"2016-01-06 12:54Z","Olá @morenaflor_vivi @brasilescola, sim. De acordo com o edital, as provas serão realizadas na Escola de Teatro: Av. Pasteur, 436, fundos. ","",NA,1,0
"2016-01-06 12:25Z","Olá @luizagurl, saiu o edital! Confira em https://t.co/jEEg8xAOwA. Abs, ","",NA,0,0
"2016-01-06 12:23Z","Olá @biel_god, abriu o edital! Confira em https://t.co/jEEg8xAOwA. Abs, ","@biel_god",NA,1,0
"2016-01-06 12:23Z","Olá @jupavan98, saiu o edital do THE da Escola de Teatro. Confira em https://t.co/jEEg8xAOwA. Abs, ","@jupavan98",NA,1,0
"2016-01-06 12:21Z","Olá @blowhive, inscrições abriram hoje e vão até dia 29/01. Confira: https://t.co/jEEg8xAOwA. Abs, ","@blowhive",NA,1,0
"2016-01-06 12:20Z","Olá @carolinelima_v, saiu o edital! Confira em https://t.co/jEEg8xAOwA. Abs, ","",NA,0,0
"2016-01-06 12:19Z","@VitoriaViannna Saiu o edital! Confira em https://t.co/jEEg8xAOwA. Abs, ","",NA,0,0
"2016-01-06 12:18Z","@morenaflor_vivi @brasilescola  Olá Viviane, a taxa de inscrição é de R$ 35,00. Confira a matéria e o edital em https://t.co/jEEg8xAOwA. Abs ","@viviane__cruz",NA,1,0
"2016-01-06 12:11Z","Saiu o edital mais esperado: o de THE 2016 de Teatro! São 86 vagas e as inscrições estão abertas até 29/01. Partiu? https://t.co/jEEg8xAOwA ","",NA,0,0
"2016-01-05 14:12Z","Começam hoje as inscrições para a seleção de bolsas de Iniciação Científica para alunos de graduação da #unirio. https://t.co/xV92jdeRMQ ","",NA,1,0
"2016-01-05 11:31Z","Bom dia! 🌞 Pós-graduandos em música, atenção: o prazo para inscrever trabalhos no Simpom vai até dia 15. Confira: https://t.co/hNhtVCZR81 ","",NA,0,0
"2016-01-04 14:01Z","Começam amanhã as inscrições para mestrado profissional em Infecção HIV/AIDS e Hepatites Virais. Interessado? Veja: https://t.co/qXxq3FRgiO ","",NA,1,0
"2016-01-04 10:59Z","Bom diaaaaa! Já começamos o ano com boas energias. E você?

#galeraunirio #siga #curta https://t.co/irWd7DSsxu ","",NA,1,0
"2016-01-01 18:45Z","Que 2016 seja um ano de muitas conquistas para todos nós!  #unirio https://t.co/Nea70BjaiS ","",NA,2,0
"2016-01-01 18:45Z","Que 2016 seja um ano de muitas conquistas para todo nós!  #unirio https://t.co/kPko31qfrx ","",NA,2,1
"2015-12-30 15:31Z","Inscrições para o Mestrado Profissional em Gestão de Documentos e Arquivos abrem em 18/01. Confira: https://t.co/dqTo9lTgRJ  @Arquivística ","",NA,0,0
"2015-12-29 18:23Z","Confira o edital do Cead da #unirio de incentivo a ensino, pesquisa e extensão para cursos de graduação a distância. https://t.co/r6QAX1Ceyp ","",NA,0,0
"2015-12-29 13:25Z","Planos de estudo para 2016? Porque as inscrições para mestrado e doutorado em Alimentos e Nutrição vão até 29/01. https://t.co/A1y3hmuZgW ","",NA,0,0
"2015-12-28 15:26Z","@andreiamacgo, @leonardobpd, @ImGleekLikeMe, @ouverneyvini, @ze_dani e @diogo_jacintho,  sejam bem-vindos!
👏 👏👏 #galeraunirio #siga #curta ","@andreiamacgo",NA,3,0
"2015-12-28 13:41Z","Quer participar do Programa de Educação Tutoria da #unirio? Então, não perca tempo! As inscrições vão até 15/01. https://t.co/ye9pWOCVqF ","",NA,0,0
"2015-12-24 15:16Z","A #unirio deseja a todos um Natal repleto de amor e boas vibrações! https://t.co/maG0DH7t8R ","",NA,1,0
"2015-12-23 13:32Z","Não se esqueça que as inscrições para o mestrado em Ciências Biológicas abrem em 05/01. São 20 vagas. Confira: https://t.co/5Kn9p8k0md ","",NA,0,0
"2015-12-22 15:41Z","Alunos de graduação da #unirio podem se inscrever para a seleção de bolsas de Iniciação Científica a partir de 5/01. https://t.co/xV92jdeRMQ ","",NA,1,0
"2015-12-22 11:48Z","🌞 Bom dia, @prinsklyn, @PoloMusealeAS, @kellyccmsantos, @sinvaldon_souza e @vschutz!  Sejam bem-vindos!
👏 👏👏 #galeraunirio #siga #curta ","",NA,1,1
"2015-12-21 14:14Z","Ainda dá tempo de conferir ‘Moby Dick’, em cartaz na Escola de Teatro da #unirio até amanhã. A entrada é gratuita! https://t.co/LUcwNKiWMS ","",NA,2,0
"2015-12-21 11:03Z","Fique ligado: inscrições para mestrado profissional em HIV/AIDS e Hepatites Virais vão de 5 a 15/01. Saiba mais: https://t.co/rr5DHx5pAD ","",NA,0,0
"2015-12-18 17:59Z","É pós-graduando em música? Então, não perca o prazo para inscrever seu trabalho no Simpom! É até 15 de janeiro. https://t.co/hNhtVCZR81 ","",NA,0,0
"2015-12-18 12:50Z","@GarrefaPaula, @MMM_oraes e @Poli_UFRJ, sejam muito bem-vindos!!! 
👏👏👏 #galeraunirio #siga #curta ","@GarrefaPaula",NA,0,0
"2015-12-18 11:19Z","Bom dia! 🌞 Parabéns para esse profissional que enrique o conhecimento, a história e a cultura! 👏👏👏 https://t.co/g1R2dKYfY5 ","",NA,1,0
"2015-12-17 15:04Z","Cead da #unirio lança edital de incentivo a ensino, pesquisa e extensão para cursos de graduação a distância. Veja: https://t.co/r6QAX1Ceyp ","",NA,1,0
"2015-12-17 11:31Z","Socióloga de universidade uruguaia faz nova apresentação sobre sistema educacional hoje, às 14h, em evento do PPGEDU.https://t.co/cZZyqR5sR4 ","",NA,0,0
"2015-12-16 15:44Z","Não perca o espetáculo ‘Moby Dick’, em cartaz na Escola de Teatro da #unirio até 22/12. A entrada é gratuita! https://t.co/LUcwNKiWMS ","",NA,0,0
"2015-12-16 13:19Z","Revista de pesquisa da Esc. de Enfermagem da #unirio passou a integrar a base de dados ‘Web of Science’! Parabéns!👏 https://t.co/XPNG8EN3A3 ","",NA,2,1
"2015-12-16 11:41Z","Tenham uma ótima quarta-feira!!! 😃

#galeraunirio #siga #curta https://t.co/U5PrYay6HV ","",NA,1,1
"2015-12-15 13:47Z","Herbário da #unirio se destaca com amostras das restingas fluminenses e do Complexo do Pão de Açúcar. https://t.co/iEnRgsniqG @ibiounirio ","",NA,2,0
"2015-12-15 11:27Z","Olá @carolinelima_v, estamos verificando com a escola. Abs, ","",NA,0,0
"2015-12-15 11:23Z","Bom dia 🌞, @thiagovianal, @luwarrak e @sahgirl21! 
Sejam bem-vindos!
👏👏👏 #galeraunirio #siga #curta ","",NA,0,0
"2015-12-14 14:08Z","Fique ligado! Até 15 de janeiro, estão abertas as inscrições para a seleção de grupos PET da #unirio. Confira aqui: https://t.co/ye9pWOCVqF ","",NA,0,0
"2015-12-14 11:36Z","Bom dia! 🌞 Sejam bem-vindos, @IanaZamboni, @TVUFMAoficial, @andreza_se, @RHBN, @dudamoreth e @Lumacw!
👏👏👏👏👏👏 #galeraunirio #siga #curta ","",NA,3,0
"2015-12-11 19:35Z","Parabéns a todos os engenheiros, em especial, aos do curso de engenharia de produção da #unirio. 👏👏👏 https://t.co/x2JxPDdfR4 ","",NA,1,1
"2015-12-11 16:24Z","Saiu o edital de seleção para concessão de bolsas de Iniciação Científica a estudantes de graduação da #unirio. Veja:https://t.co/xV92jdeRMQ ","",NA,1,1
"2015-12-10 19:28Z","Ebook ‘Educação Popular e Educação de Jovens e Adultos’ será lançado daqui a pouco, às 19h, no CCH. Confira: https://t.co/4opY9gp1XG ","",NA,1,1
"2015-12-10 13:05Z","@b0ce569756d1430 e @fabialnt, sejam bem-vindos!

👏👏 #galeraunirio #siga #curta ","@b0ce569756d1430",NA,0,0
"2015-12-10 10:41Z","Bom dia! Daqui a pouco tem o Seminário ‘Documentação, Memória e História da Educação no Brasil’ no CCET! Confira: https://t.co/u6RpnE55FX ","",NA,0,1
"2015-12-09 19:30Z","Professor da UNIRIO participa de debate sobre etnólogo alemão que viveu mais de 40 anos com povos indígenas https://t.co/jOaE5CgqxV ","",NA,0,0
"2015-12-09 13:41Z","Amanhã tem o Seminário ‘Documentação, Memória e História da Educação no Brasil’ no CCET! Confira a programação: https://t.co/u6RpnE55FX ","",NA,0,1
"2015-12-09 11:37Z","Bom dia! Começam neste sábado as atividades de fim de ano do Programa de Extensão Teatro em Comunidades. Confira:  https://t.co/FnQ6yRYRbS ","",NA,0,0
